Repository;Datum;Views;Clones;Unique Views;Unique Clones
2025_CADS_Immersion_Best_Notebooks;2026-05-17;0;0;0;0
2025_CADS_Immersion_Best_Notebooks;2026-05-16;0;1;0;1
2025_CADS_Immersion_Best_Notebooks;2026-05-15;0;0;0;0
2025_CADS_Immersion_Best_Notebooks;2026-05-14;0;2;0;2
2025_CADS_Immersion_Best_Notebooks;2026-05-13;0;1;0;1
2025_CADS_Immersion_Best_Notebooks;2026-05-12;0;0;0;0
2025_CADS_Immersion_Best_Notebooks;2026-05-11;0;0;0;0
2025_CADS_Immersion_Best_Notebooks;2026-05-10;0;0;0;0
2026_CADS_Completion_Best_Notebooks;2026-05-24;0;0;0;0
2026_CADS_Completion_Best_Notebooks;2026-05-23;1;0;1;0
2026_CADS_Completion_Best_Notebooks;2026-05-22;3;0;1;0
2026_CADS_Completion_Best_Notebooks;2026-05-21;3;0;1;0
2026_CADS_Completion_Best_Notebooks;2026-05-20;0;0;0;0
2026_CADS_Completion_Best_Notebooks;2026-05-19;0;0;0;0
2026_CADS_Completion_Best_Notebooks;2026-05-18;0;1;0;1
2026_CADS_Completion_Best_Notebooks;2026-05-17;0;0;0;0
2026_CADS_Completion_Best_Notebooks;2026-05-16;0;0;0;0
2026_CADS_Completion_Best_Notebooks;2026-05-15;5;0;1;0
2026_CADS_Completion_Best_Notebooks;2026-05-14;0;1;0;1
2026_CADS_Completion_Best_Notebooks;2026-05-13;0;1;0;1
2026_CADS_Completion_Best_Notebooks;2026-05-12;0;0;0;0
2026_CADS_Completion_Best_Notebooks;2026-05-11;0;0;0;0
ADS_Pool_Repository;2026-05-25;0;0;0;0
ADS_Pool_Repository;2026-05-24;0;0;0;0
ADS_Pool_Repository;2026-05-23;0;0;0;0
ADS_Pool_Repository;2026-05-22;0;0;0;0
ADS_Pool_Repository;2026-05-21;0;0;0;0
ADS_Pool_Repository;2026-05-20;0;0;0;0
ADS_Pool_Repository;2026-05-19;0;0;0;0
ADS_Pool_Repository;2026-05-18;0;0;0;0
ADS_Pool_Repository;2026-05-17;0;0;0;0
ADS_Pool_Repository;2026-05-16;0;0;0;0
ADS_Pool_Repository;2026-05-15;0;0;0;0
ADS_Pool_Repository;2026-05-14;0;0;0;0
ADS_Pool_Repository;2026-05-13;0;0;0;0
ADS_Pool_Repository;2026-05-12;0;0;0;0
ADS_Use_Cases;2026-05-24;0;0;0;0
ADS_Use_Cases;2026-05-23;0;0;0;0
ADS_Use_Cases;2026-05-22;0;0;0;0
ADS_Use_Cases;2026-05-21;0;0;0;0
ADS_Use_Cases;2026-05-20;0;0;0;0
ADS_Use_Cases;2026-05-19;0;0;0;0
ADS_Use_Cases;2026-05-18;0;1;0;1
ADS_Use_Cases;2026-05-17;0;0;0;0
ADS_Use_Cases;2026-05-16;0;0;0;0
ADS_Use_Cases;2026-05-15;0;0;0;0
ADS_Use_Cases;2026-05-14;0;1;0;1
ADS_Use_Cases;2026-05-13;0;1;0;1
ADS_Use_Cases;2026-05-12;0;0;0;0
ADS_Use_Cases;2026-05-11;0;0;0;0
Data-Science-Challenge2021_Explainable-Machine-Learning;2026-05-24;0;0;0;0
Data-Science-Challenge2021_Explainable-Machine-Learning;2026-05-23;0;0;0;0
Data-Science-Challenge2021_Explainable-Machine-Learning;2026-05-22;0;0;0;0
Data-Science-Challenge2021_Explainable-Machine-Learning;2026-05-21;0;0;0;0
Data-Science-Challenge2021_Explainable-Machine-Learning;2026-05-20;0;0;0;0
Data-Science-Challenge2021_Explainable-Machine-Learning;2026-05-19;0;0;0;0
Data-Science-Challenge2021_Explainable-Machine-Learning;2026-05-18;0;0;0;0
Data-Science-Challenge2021_Explainable-Machine-Learning;2026-05-17;0;1;0;1
Data-Science-Challenge2021_Explainable-Machine-Learning;2026-05-16;0;0;0;0
Data-Science-Challenge2021_Explainable-Machine-Learning;2026-05-15;0;0;0;0
Data-Science-Challenge2021_Explainable-Machine-Learning;2026-05-14;0;1;0;1
Data-Science-Challenge2021_Explainable-Machine-Learning;2026-05-13;0;1;0;1
Data-Science-Challenge2021_Explainable-Machine-Learning;2026-05-12;0;0;0;0
Data-Science-Challenge2021_Explainable-Machine-Learning;2026-05-11;0;0;0;0
Data_Science_Challenge_2020_Berufsunfaehigkeit;2026-05-24;0;0;0;0
Data_Science_Challenge_2020_Berufsunfaehigkeit;2026-05-23;0;0;0;0
Data_Science_Challenge_2020_Berufsunfaehigkeit;2026-05-22;0;0;0;0
Data_Science_Challenge_2020_Berufsunfaehigkeit;2026-05-21;0;0;0;0
Data_Science_Challenge_2020_Berufsunfaehigkeit;2026-05-20;0;0;0;0
Data_Science_Challenge_2020_Berufsunfaehigkeit;2026-05-19;0;0;0;0
Data_Science_Challenge_2020_Berufsunfaehigkeit;2026-05-18;0;0;0;0
Data_Science_Challenge_2020_Berufsunfaehigkeit;2026-05-17;0;1;0;1
Data_Science_Challenge_2020_Berufsunfaehigkeit;2026-05-16;1;0;1;0
Data_Science_Challenge_2020_Berufsunfaehigkeit;2026-05-15;0;1;0;1
Data_Science_Challenge_2020_Berufsunfaehigkeit;2026-05-14;0;1;0;1
Data_Science_Challenge_2020_Berufsunfaehigkeit;2026-05-13;0;1;0;1
Data_Science_Challenge_2020_Berufsunfaehigkeit;2026-05-12;0;0;0;0
Data_Science_Challenge_2020_Berufsunfaehigkeit;2026-05-11;0;0;0;0
Data_Science_Challenge_2020_Betrugserkennung;2026-05-24;0;0;0;0
Data_Science_Challenge_2020_Betrugserkennung;2026-05-23;2;0;1;0
Data_Science_Challenge_2020_Betrugserkennung;2026-05-22;0;0;0;0
Data_Science_Challenge_2020_Betrugserkennung;2026-05-21;0;0;0;0
Data_Science_Challenge_2020_Betrugserkennung;2026-05-20;0;0;0;0
Data_Science_Challenge_2020_Betrugserkennung;2026-05-19;0;0;0;0
Data_Science_Challenge_2020_Betrugserkennung;2026-05-18;0;0;0;0
Data_Science_Challenge_2020_Betrugserkennung;2026-05-17;0;0;0;0
Data_Science_Challenge_2020_Betrugserkennung;2026-05-16;0;0;0;0
Data_Science_Challenge_2020_Betrugserkennung;2026-05-15;0;1;0;1
Data_Science_Challenge_2020_Betrugserkennung;2026-05-14;0;1;0;1
Data_Science_Challenge_2020_Betrugserkennung;2026-05-13;0;1;0;1
Data_Science_Challenge_2020_Betrugserkennung;2026-05-12;0;0;0;0
Data_Science_Challenge_2020_Betrugserkennung;2026-05-11;0;0;0;0
Data_Science_Challenge_2022_Python-Notebook_zur_Erstellung_von_Schadenhaeufigkeitsmodellen;2026-05-23;0;0;0;0
Data_Science_Challenge_2022_Python-Notebook_zur_Erstellung_von_Schadenhaeufigkeitsmodellen;2026-05-22;0;0;0;0
Data_Science_Challenge_2022_Python-Notebook_zur_Erstellung_von_Schadenhaeufigkeitsmodellen;2026-05-21;5;0;1;0
Data_Science_Challenge_2022_Python-Notebook_zur_Erstellung_von_Schadenhaeufigkeitsmodellen;2026-05-20;0;0;0;0
Data_Science_Challenge_2022_Python-Notebook_zur_Erstellung_von_Schadenhaeufigkeitsmodellen;2026-05-19;0;0;0;0
Data_Science_Challenge_2022_Python-Notebook_zur_Erstellung_von_Schadenhaeufigkeitsmodellen;2026-05-18;0;0;0;0
Data_Science_Challenge_2022_Python-Notebook_zur_Erstellung_von_Schadenhaeufigkeitsmodellen;2026-05-17;0;0;0;0
Data_Science_Challenge_2022_Python-Notebook_zur_Erstellung_von_Schadenhaeufigkeitsmodellen;2026-05-16;0;0;0;0
Data_Science_Challenge_2022_Python-Notebook_zur_Erstellung_von_Schadenhaeufigkeitsmodellen;2026-05-15;0;0;0;0
Data_Science_Challenge_2022_Python-Notebook_zur_Erstellung_von_Schadenhaeufigkeitsmodellen;2026-05-14;0;1;0;1
Data_Science_Challenge_2022_Python-Notebook_zur_Erstellung_von_Schadenhaeufigkeitsmodellen;2026-05-13;0;1;0;1
Data_Science_Challenge_2022_Python-Notebook_zur_Erstellung_von_Schadenhaeufigkeitsmodellen;2026-05-12;0;0;0;0
Data_Science_Challenge_2022_Python-Notebook_zur_Erstellung_von_Schadenhaeufigkeitsmodellen;2026-05-11;0;0;0;0
Data_Science_Challenge_2022_Python-Notebook_zur_Erstellung_von_Schadenhaeufigkeitsmodellen;2026-05-10;0;0;0;0
Deriving-NHANES-data-set-CDC-for-mortality-analysis;2026-05-24;0;0;0;0
Deriving-NHANES-data-set-CDC-for-mortality-analysis;2026-05-23;0;0;0;0
Deriving-NHANES-data-set-CDC-for-mortality-analysis;2026-05-22;0;0;0;0
Deriving-NHANES-data-set-CDC-for-mortality-analysis;2026-05-21;7;0;1;0
Deriving-NHANES-data-set-CDC-for-mortality-analysis;2026-05-20;0;0;0;0
Deriving-NHANES-data-set-CDC-for-mortality-analysis;2026-05-19;0;1;0;1
Deriving-NHANES-data-set-CDC-for-mortality-analysis;2026-05-18;0;0;0;0
Deriving-NHANES-data-set-CDC-for-mortality-analysis;2026-05-17;0;0;0;0
Deriving-NHANES-data-set-CDC-for-mortality-analysis;2026-05-16;0;0;0;0
Deriving-NHANES-data-set-CDC-for-mortality-analysis;2026-05-15;0;1;0;1
Deriving-NHANES-data-set-CDC-for-mortality-analysis;2026-05-14;0;1;0;1
Deriving-NHANES-data-set-CDC-for-mortality-analysis;2026-05-13;0;1;0;1
Deriving-NHANES-data-set-CDC-for-mortality-analysis;2026-05-12;0;0;0;0
Deriving-NHANES-data-set-CDC-for-mortality-analysis;2026-05-11;0;0;0;0
GenAI_Beyond_the_Basics;2026-05-24;4;0;1;0
GenAI_Beyond_the_Basics;2026-05-23;4;0;1;0
GenAI_Beyond_the_Basics;2026-05-22;1;0;1;0
GenAI_Beyond_the_Basics;2026-05-21;0;0;0;0
GenAI_Beyond_the_Basics;2026-05-20;1;0;1;0
GenAI_Beyond_the_Basics;2026-05-19;0;1;0;1
GenAI_Beyond_the_Basics;2026-05-18;0;0;0;0
GenAI_Beyond_the_Basics;2026-05-17;0;0;0;0
GenAI_Beyond_the_Basics;2026-05-16;0;0;0;0
GenAI_Beyond_the_Basics;2026-05-15;0;0;0;0
GenAI_Beyond_the_Basics;2026-05-14;0;1;0;1
GenAI_Beyond_the_Basics;2026-05-13;2;1;1;1
GenAI_Beyond_the_Basics;2026-05-12;1;0;1;0
GenAI_Beyond_the_Basics;2026-05-11;0;0;0;0
Impact_of_the_COVID-19_Pandemic;2026-05-23;0;1;0;1
Impact_of_the_COVID-19_Pandemic;2026-05-22;0;0;0;0
Impact_of_the_COVID-19_Pandemic;2026-05-21;0;0;0;0
Impact_of_the_COVID-19_Pandemic;2026-05-20;0;0;0;0
Impact_of_the_COVID-19_Pandemic;2026-05-19;0;0;0;0
Impact_of_the_COVID-19_Pandemic;2026-05-18;0;0;0;0
Impact_of_the_COVID-19_Pandemic;2026-05-17;0;0;0;0
Impact_of_the_COVID-19_Pandemic;2026-05-16;0;0;0;0
Impact_of_the_COVID-19_Pandemic;2026-05-15;0;0;0;0
Impact_of_the_COVID-19_Pandemic;2026-05-14;0;1;0;1
Impact_of_the_COVID-19_Pandemic;2026-05-13;0;1;0;1
Impact_of_the_COVID-19_Pandemic;2026-05-12;0;0;0;0
Impact_of_the_COVID-19_Pandemic;2026-05-11;6;0;2;0
Impact_of_the_COVID-19_Pandemic;2026-05-10;0;0;0;0
Mortality_Modeling;2026-05-24;0;0;0;0
Mortality_Modeling;2026-05-23;0;0;0;0
Mortality_Modeling;2026-05-22;0;0;0;0
Mortality_Modeling;2026-05-21;0;0;0;0
Mortality_Modeling;2026-05-20;0;0;0;0
Mortality_Modeling;2026-05-19;0;0;0;0
Mortality_Modeling;2026-05-18;0;0;0;0
Mortality_Modeling;2026-05-17;0;0;0;0
Mortality_Modeling;2026-05-16;0;0;0;0
Mortality_Modeling;2026-05-15;0;1;0;1
Mortality_Modeling;2026-05-14;0;1;0;1
Mortality_Modeling;2026-05-13;0;1;0;1
Mortality_Modeling;2026-05-12;0;1;0;1
Mortality_Modeling;2026-05-11;0;0;0;0
Python_fuer_Aktuare;2026-05-24;5;0;1;0
Python_fuer_Aktuare;2026-05-23;0;0;0;0
Python_fuer_Aktuare;2026-05-22;1;0;1;0
Python_fuer_Aktuare;2026-05-21;3;0;2;0
Python_fuer_Aktuare;2026-05-20;0;0;0;0
Python_fuer_Aktuare;2026-05-19;0;0;0;0
Python_fuer_Aktuare;2026-05-18;2;0;2;0
Python_fuer_Aktuare;2026-05-17;0;1;0;1
Python_fuer_Aktuare;2026-05-16;0;0;0;0
Python_fuer_Aktuare;2026-05-15;0;0;0;0
Python_fuer_Aktuare;2026-05-14;7;1;6;1
Python_fuer_Aktuare;2026-05-13;2;1;2;1
Python_fuer_Aktuare;2026-05-12;8;0;3;0
Python_fuer_Aktuare;2026-05-11;3;8;2;1
Use-Case-zur-Modellierung-von-Cyberrisiken;2026-05-24;0;0;0;0
Use-Case-zur-Modellierung-von-Cyberrisiken;2026-05-23;0;0;0;0
Use-Case-zur-Modellierung-von-Cyberrisiken;2026-05-22;0;0;0;0
Use-Case-zur-Modellierung-von-Cyberrisiken;2026-05-21;0;0;0;0
Use-Case-zur-Modellierung-von-Cyberrisiken;2026-05-20;0;0;0;0
Use-Case-zur-Modellierung-von-Cyberrisiken;2026-05-19;0;0;0;0
Use-Case-zur-Modellierung-von-Cyberrisiken;2026-05-18;0;0;0;0
Use-Case-zur-Modellierung-von-Cyberrisiken;2026-05-17;0;0;0;0
Use-Case-zur-Modellierung-von-Cyberrisiken;2026-05-16;0;0;0;0
Use-Case-zur-Modellierung-von-Cyberrisiken;2026-05-15;0;0;0;0
Use-Case-zur-Modellierung-von-Cyberrisiken;2026-05-14;0;1;0;1
Use-Case-zur-Modellierung-von-Cyberrisiken;2026-05-13;0;1;0;1
Use-Case-zur-Modellierung-von-Cyberrisiken;2026-05-12;0;0;0;0
Use-Case-zur-Modellierung-von-Cyberrisiken;2026-05-11;0;0;0;0
WorkingGroup_Anonymization_Pseudonymization;2026-05-24;0;0;0;0
WorkingGroup_Anonymization_Pseudonymization;2026-05-23;0;0;0;0
WorkingGroup_Anonymization_Pseudonymization;2026-05-22;0;0;0;0
WorkingGroup_Anonymization_Pseudonymization;2026-05-21;1;0;1;0
WorkingGroup_Anonymization_Pseudonymization;2026-05-20;0;0;0;0
WorkingGroup_Anonymization_Pseudonymization;2026-05-19;0;0;0;0
WorkingGroup_Anonymization_Pseudonymization;2026-05-18;0;1;0;1
WorkingGroup_Anonymization_Pseudonymization;2026-05-17;0;0;0;0
WorkingGroup_Anonymization_Pseudonymization;2026-05-16;0;0;0;0
WorkingGroup_Anonymization_Pseudonymization;2026-05-15;1;0;1;0
WorkingGroup_Anonymization_Pseudonymization;2026-05-14;2;1;1;1
WorkingGroup_Anonymization_Pseudonymization;2026-05-13;2;2;1;2
WorkingGroup_Anonymization_Pseudonymization;2026-05-12;0;0;0;0
WorkingGroup_Anonymization_Pseudonymization;2026-05-11;0;0;0;0
WorkingGroup_Bias_Discrimination_Notebooks;2026-05-24;0;0;0;0
WorkingGroup_Bias_Discrimination_Notebooks;2026-05-23;0;0;0;0
WorkingGroup_Bias_Discrimination_Notebooks;2026-05-22;0;0;0;0
WorkingGroup_Bias_Discrimination_Notebooks;2026-05-21;0;0;0;0
WorkingGroup_Bias_Discrimination_Notebooks;2026-05-20;2;0;1;0
WorkingGroup_Bias_Discrimination_Notebooks;2026-05-19;0;0;0;0
WorkingGroup_Bias_Discrimination_Notebooks;2026-05-18;0;0;0;0
WorkingGroup_Bias_Discrimination_Notebooks;2026-05-17;0;0;0;0
WorkingGroup_Bias_Discrimination_Notebooks;2026-05-16;0;0;0;0
WorkingGroup_Bias_Discrimination_Notebooks;2026-05-15;0;0;0;0
WorkingGroup_Bias_Discrimination_Notebooks;2026-05-14;0;1;0;1
WorkingGroup_Bias_Discrimination_Notebooks;2026-05-13;0;1;0;1
WorkingGroup_Bias_Discrimination_Notebooks;2026-05-12;0;0;0;0
WorkingGroup_Bias_Discrimination_Notebooks;2026-05-11;0;0;0;0
WorkingGroup_GenAI_for_Actuaries;2026-05-25;0;0;0;0
WorkingGroup_GenAI_for_Actuaries;2026-05-24;0;0;0;0
WorkingGroup_GenAI_for_Actuaries;2026-05-23;0;0;0;0
WorkingGroup_GenAI_for_Actuaries;2026-05-22;0;0;0;0
WorkingGroup_GenAI_for_Actuaries;2026-05-21;0;0;0;0
WorkingGroup_GenAI_for_Actuaries;2026-05-20;0;0;0;0
WorkingGroup_GenAI_for_Actuaries;2026-05-19;0;0;0;0
WorkingGroup_GenAI_for_Actuaries;2026-05-18;0;0;0;0
WorkingGroup_GenAI_for_Actuaries;2026-05-17;0;0;0;0
WorkingGroup_GenAI_for_Actuaries;2026-05-16;0;0;0;0
WorkingGroup_GenAI_for_Actuaries;2026-05-15;0;0;0;0
WorkingGroup_GenAI_for_Actuaries;2026-05-14;0;0;0;0
WorkingGroup_GenAI_for_Actuaries;2026-05-13;0;0;0;0
WorkingGroup_GenAI_for_Actuaries;2026-05-12;0;0;0;0
WorkingGroup_Synthetic_Data;2026-05-24;0;0;0;0
WorkingGroup_Synthetic_Data;2026-05-23;0;0;0;0
WorkingGroup_Synthetic_Data;2026-05-22;0;0;0;0
WorkingGroup_Synthetic_Data;2026-05-21;3;0;1;0
WorkingGroup_Synthetic_Data;2026-05-20;11;1;1;1
WorkingGroup_Synthetic_Data;2026-05-19;1;0;1;0
WorkingGroup_Synthetic_Data;2026-05-18;1;0;1;0
WorkingGroup_Synthetic_Data;2026-05-17;0;0;0;0
WorkingGroup_Synthetic_Data;2026-05-16;0;0;0;0
WorkingGroup_Synthetic_Data;2026-05-15;0;0;0;0
WorkingGroup_Synthetic_Data;2026-05-14;0;1;0;1
WorkingGroup_Synthetic_Data;2026-05-13;2;1;1;1
WorkingGroup_Synthetic_Data;2026-05-12;0;0;0;0
WorkingGroup_Synthetic_Data;2026-05-11;0;0;0;0
WorkingGroup_eXplainableAI_Notebooks;2026-05-23;0;0;0;0
WorkingGroup_eXplainableAI_Notebooks;2026-05-22;0;0;0;0
WorkingGroup_eXplainableAI_Notebooks;2026-05-21;6;0;5;0
WorkingGroup_eXplainableAI_Notebooks;2026-05-20;2;0;1;0
WorkingGroup_eXplainableAI_Notebooks;2026-05-19;0;0;0;0
WorkingGroup_eXplainableAI_Notebooks;2026-05-18;0;0;0;0
WorkingGroup_eXplainableAI_Notebooks;2026-05-17;0;0;0;0
WorkingGroup_eXplainableAI_Notebooks;2026-05-16;1;0;1;0
WorkingGroup_eXplainableAI_Notebooks;2026-05-15;0;0;0;0
WorkingGroup_eXplainableAI_Notebooks;2026-05-14;0;1;0;1
WorkingGroup_eXplainableAI_Notebooks;2026-05-13;0;1;0;1
WorkingGroup_eXplainableAI_Notebooks;2026-05-12;0;0;0;0
WorkingGroup_eXplainableAI_Notebooks;2026-05-11;0;1;0;1
WorkingGroup_eXplainableAI_Notebooks;2026-05-10;3;0;2;0
claim_frequency;2026-05-24;0;0;0;0
claim_frequency;2026-05-23;0;1;0;1
claim_frequency;2026-05-22;0;0;0;0
claim_frequency;2026-05-21;2;1;1;1
claim_frequency;2026-05-20;1;0;1;0
claim_frequency;2026-05-19;2;1;1;1
claim_frequency;2026-05-18;1;0;1;0
claim_frequency;2026-05-17;0;0;0;0
claim_frequency;2026-05-16;0;1;0;1
claim_frequency;2026-05-15;0;0;0;0
claim_frequency;2026-05-14;0;1;0;1
claim_frequency;2026-05-13;1;1;1;1
claim_frequency;2026-05-12;1;0;1;0
claim_frequency;2026-05-11;1;0;1;0
insurance_scr_data;2026-05-23;1;0;1;0
insurance_scr_data;2026-05-22;4;0;2;0
insurance_scr_data;2026-05-21;5;0;2;0
insurance_scr_data;2026-05-20;3;0;2;0
insurance_scr_data;2026-05-19;3;0;1;0
insurance_scr_data;2026-05-18;16;2;2;2
insurance_scr_data;2026-05-17;0;0;0;0
insurance_scr_data;2026-05-16;0;0;0;0
insurance_scr_data;2026-05-15;0;1;0;1
insurance_scr_data;2026-05-14;0;1;0;1
insurance_scr_data;2026-05-13;0;1;0;1
insurance_scr_data;2026-05-12;0;0;0;0
insurance_scr_data;2026-05-11;1;0;1;0
insurance_scr_data;2026-05-10;0;0;0;0
portxlpy;2026-05-24;0;0;0;0
portxlpy;2026-05-23;0;0;0;0
portxlpy;2026-05-22;0;0;0;0
portxlpy;2026-05-21;0;0;0;0
portxlpy;2026-05-20;0;0;0;0
portxlpy;2026-05-19;0;0;0;0
portxlpy;2026-05-18;0;0;0;0
portxlpy;2026-05-17;2;0;1;0
portxlpy;2026-05-16;0;0;0;0
portxlpy;2026-05-15;0;0;0;0
portxlpy;2026-05-14;0;1;0;1
portxlpy;2026-05-13;0;1;0;1
portxlpy;2026-05-12;0;0;0;0
portxlpy;2026-05-11;2;0;1;0
